Name,FullName,URL,Description,Size(KB),IsFork,Created,Updated,Language,Forks,Topics,BranchesURL,CollaboratorsURL,Mined,Selected
audio_common,mgonzs13/audio_common,https://github.com/mgonzs13/audio_common,A pyaudio based audio_common with text to speech for ROS 2,354,False,2021-11-19T23:51:45Z,2024-07-05T15:49:50Z,Python,4,"['audio', 'espeak', 'pyaudio', 'ros2', 'text-to-speech', 'tts']",https://api.github.com/repos/mgonzs13/audio_common/branches{/branch},https://api.github.com/repos/mgonzs13/audio_common/collaborators{/collaborator},yes,no
synthetic_data_generation_training_workflow,NVIDIA-AI-IOT/synthetic_data_generation_training_workflow,https://github.com/NVIDIA-AI-IOT/synthetic_data_generation_training_workflow,Workflow for generating synthetic data and training CV models. ,22206,False,2023-08-25T21:21:49Z,2024-06-27T05:35:52Z,Jupyter Notebook,5,"['isaac-sim', 'jetson', 'object-detection', 'omniverse', 'robotics', 'ros2', 'synthetic-data', 'transfer-learning', 'warehouse']",https://api.github.com/repos/NVIDIA-AI-IOT/synthetic_data_generation_training_workflow/branches{/branch},https://api.github.com/repos/NVIDIA-AI-IOT/synthetic_data_generation_training_workflow/collaborators{/collaborator},yes,no
simbot,gnaur/simbot,https://github.com/gnaur/simbot,ROS2 (galactic) Example of robot with gazebo simulation,10252,False,2021-11-03T00:44:40Z,2023-06-07T10:05:18Z,Python,2,[],https://api.github.com/repos/gnaur/simbot/branches{/branch},https://api.github.com/repos/gnaur/simbot/collaborators{/collaborator},yes,yes
vision-ros,0xPinole/vision-ros,https://github.com/0xPinole/vision-ros,Ros2 as service with yolov8 & posting services of detection objects,1416,False,2024-04-19T00:34:29Z,2024-06-05T23:34:33Z,Jupyter Notebook,2,[],https://api.github.com/repos/0xPinole/vision-ros/branches{/branch},https://api.github.com/repos/0xPinole/vision-ros/collaborators{/collaborator},yes,no
ROS-TurtleBot-Tutorial,SakshayMahna/ROS-TurtleBot-Tutorial,https://github.com/SakshayMahna/ROS-TurtleBot-Tutorial,Tutorial to run TurtleBot examples on ROS1 and ROS2,55920,False,2021-12-29T03:31:08Z,2022-01-18T04:46:46Z,Dockerfile,3,[],https://api.github.com/repos/SakshayMahna/ROS-TurtleBot-Tutorial/branches{/branch},https://api.github.com/repos/SakshayMahna/ROS-TurtleBot-Tutorial/collaborators{/collaborator},yes,no
riptide_control,osu-uwrt/riptide_control,https://github.com/osu-uwrt/riptide_control,ROS2 vehicle control for the Riptide software stack,7597,False,2022-12-15T22:52:03Z,2024-04-28T01:42:15Z,Python,2,[],https://api.github.com/repos/osu-uwrt/riptide_control/branches{/branch},https://api.github.com/repos/osu-uwrt/riptide_control/collaborators{/collaborator},yes,yes
FastRTPSSwift,DimaRU/FastRTPSSwift,https://github.com/DimaRU/FastRTPSSwift,Very basic yet functional Swift wrapper over eProsima Fast-DDS library.,665,False,2019-10-26T12:31:58Z,2024-06-24T04:21:29Z,C++,6,"['dds', 'fastdds', 'fastrtps', 'ros', 'ros2', 'rtps', 'swift']",https://api.github.com/repos/DimaRU/FastRTPSSwift/branches{/branch},https://api.github.com/repos/DimaRU/FastRTPSSwift/collaborators{/collaborator},yes,no
Virtuoso,gt-marine-robotics-group/Virtuoso,https://github.com/gt-marine-robotics-group/Virtuoso,ROS2 autonomy architecture for Georgia Tech Marine Robotics. Designed to be modular and work with any combination of sensors + motors.,67901,False,2021-09-24T15:07:38Z,2024-06-02T23:04:32Z,Python,3,[],https://api.github.com/repos/gt-marine-robotics-group/Virtuoso/branches{/branch},https://api.github.com/repos/gt-marine-robotics-group/Virtuoso/collaborators{/collaborator},yes,yes
ros-thymio,jeguzzi/ros-thymio,https://github.com/jeguzzi/ros-thymio,ROS driver for a Thymio robot running Aseba.,1205,False,2020-03-12T17:05:45Z,2023-01-19T14:27:35Z,Python,2,"['ros1', 'ros2', 'thymio']",https://api.github.com/repos/jeguzzi/ros-thymio/branches{/branch},https://api.github.com/repos/jeguzzi/ros-thymio/collaborators{/collaborator},yes,yes
rclnet,noelex/rclnet,https://github.com/noelex/rclnet,Modern ROS 2 client library for .NET.,1288,False,2022-12-27T03:04:03Z,2024-05-29T16:12:07Z,C#,2,"['csharp', 'dotnet', 'rcl', 'ros', 'ros2']",https://api.github.com/repos/noelex/rclnet/branches{/branch},https://api.github.com/repos/noelex/rclnet/collaborators{/collaborator},yes,no
isaac_ros_dnn_inference,NVIDIA-ISAAC-ROS/isaac_ros_dnn_inference,https://github.com/NVIDIA-ISAAC-ROS/isaac_ros_dnn_inference,NVIDIA-accelerated DNN model inference ROS 2 packages using NVIDIA Triton/TensorRT for both Jetson and x86_64 with CUDA-capable GPU,381,False,2021-10-13T23:06:48Z,2024-06-25T09:04:00Z,C++,14,"['ai', 'deep-learning', 'deeplearning', 'dnn', 'gpu', 'jetson', 'nvidia', 'ros', 'ros2', 'ros2-humble', 'tao', 'tensorrt', 'tensorrt-inference', 'triton', 'triton-inference-server']",https://api.github.com/repos/NVIDIA-ISAAC-ROS/isaac_ros_dnn_inference/branches{/branch},https://api.github.com/repos/NVIDIA-ISAAC-ROS/isaac_ros_dnn_inference/collaborators{/collaborator},yes,yes
uptane-server,Airbotics/uptane-server,https://github.com/Airbotics/uptane-server,Airbotics is an open-source software deployment platform for robotics.,3927,False,2022-11-14T10:43:32Z,2024-03-22T21:45:20Z,TypeScript,4,"['deployment', 'docker', 'ostree', 'ota', 'robotics', 'ros', 'ros2', 'the-update-framework', 'uptane']",https://api.github.com/repos/Airbotics/uptane-server/branches{/branch},https://api.github.com/repos/Airbotics/uptane-server/collaborators{/collaborator},yes,yes
octomap_ros-release,ros2-gbp/octomap_ros-release,https://github.com/ros2-gbp/octomap_ros-release,ROS2 release repository for https://github.com/octomap/octomap_ros,184,False,2021-12-13T20:31:31Z,2024-07-02T15:19:42Z,,3,[],https://api.github.com/repos/ros2-gbp/octomap_ros-release/branches{/branch},https://api.github.com/repos/ros2-gbp/octomap_ros-release/collaborators{/collaborator},yes,no
robot-operator,robolaunch/robot-operator,https://github.com/robolaunch/robot-operator,Kubernetes Robot Operator for ROS/2 Based Robots,2128,False,2022-12-05T07:26:04Z,2024-06-08T14:33:06Z,Go,3,"['artificial-intelligence', 'container', 'development', 'go', 'kubernetes', 'machine-learning', 'ros2']",https://api.github.com/repos/robolaunch/robot-operator/branches{/branch},https://api.github.com/repos/robolaunch/robot-operator/collaborators{/collaborator},yes,yes
turtlebot3-ekf-slam,nmarks99/turtlebot3-ekf-slam,https://github.com/nmarks99/turtlebot3-ekf-slam,Extended Kalman Filter SLAM from scratch on the Turtlebot3 with ROS2,8423,False,2023-03-23T04:01:40Z,2024-06-13T19:09:24Z,C++,2,"['extended-kalman-filter', 'robotics', 'ros2', 'slam']",https://api.github.com/repos/nmarks99/turtlebot3-ekf-slam/branches{/branch},https://api.github.com/repos/nmarks99/turtlebot3-ekf-slam/collaborators{/collaborator},yes,yes
ros2_pcl_utils,yamaha-bps/ros2_pcl_utils,https://github.com/yamaha-bps/ros2_pcl_utils,ROS2 nodes for pointcloud manipulation,318,False,2021-06-17T21:21:16Z,2021-10-22T02:03:14Z,C++,2,[],https://api.github.com/repos/yamaha-bps/ros2_pcl_utils/branches{/branch},https://api.github.com/repos/yamaha-bps/ros2_pcl_utils/collaborators{/collaborator},yes,yes
rosbag-tools,IamPhytan/rosbag-tools,https://github.com/IamPhytan/rosbag-tools,A ROS-agnostic toolbox for common rosbag operations,252,False,2023-03-17T15:57:22Z,2024-06-26T14:46:45Z,Python,3,"['data', 'data-management', 'python', 'python3', 'robotics', 'ros1', 'ros2', 'rosbag']",https://api.github.com/repos/IamPhytan/rosbag-tools/branches{/branch},https://api.github.com/repos/IamPhytan/rosbag-tools/collaborators{/collaborator},yes,no
backend,Airbotics/backend,https://github.com/Airbotics/backend,Open-source backend for robotics fleet management.,182,False,2023-08-11T14:07:31Z,2024-02-27T19:02:04Z,TypeScript,2,"['cloud-robotics', 'robotics', 'ros', 'ros2']",https://api.github.com/repos/Airbotics/backend/branches{/branch},https://api.github.com/repos/Airbotics/backend/collaborators{/collaborator},yes,no
chapter2,AI-Robot-Book/chapter2,https://github.com/AI-Robot-Book/chapter2,第2章 はじめてのROS2,7842,False,2022-02-15T09:37:21Z,2023-11-01T03:38:28Z,Python,3,[],https://api.github.com/repos/AI-Robot-Book/chapter2/branches{/branch},https://api.github.com/repos/AI-Robot-Book/chapter2/collaborators{/collaborator},yes,yes
ros2-migration,Jokrasa1011/ros2-migration,https://github.com/Jokrasa1011/ros2-migration,,1721711,False,2024-05-23T14:34:22Z,2024-06-24T19:25:23Z,C++,2,[],https://api.github.com/repos/Jokrasa1011/ros2-migration/branches{/branch},https://api.github.com/repos/Jokrasa1011/ros2-migration/collaborators{/collaborator},yes,no
candle_ros2,mabrobotics/candle_ros2,https://github.com/mabrobotics/candle_ros2,ROS2 driver for using MAB md80 drives with CANdle.,169,False,2022-05-18T07:56:16Z,2023-03-14T10:08:00Z,C++,2,"['candle', 'md80', 'motor-controller', 'ros2', 'ros2-foxy']",https://api.github.com/repos/mabrobotics/candle_ros2/branches{/branch},https://api.github.com/repos/mabrobotics/candle_ros2/collaborators{/collaborator},yes,no
Learn-ROS2,RoboManipal/Learn-ROS2,https://github.com/RoboManipal/Learn-ROS2,Repository for ros2 based tasks and tutorials,9126,False,2024-01-06T16:54:34Z,2024-01-07T16:35:00Z,Python,2,"['ros2', 'tasks', 'tutorial', 'ubuntu']",https://api.github.com/repos/RoboManipal/Learn-ROS2/branches{/branch},https://api.github.com/repos/RoboManipal/Learn-ROS2/collaborators{/collaborator},yes,no
ROS2_Pangolin,JaythanCheng1210/ROS2_Pangolin,https://github.com/JaythanCheng1210/ROS2_Pangolin,,1690,False,2024-03-20T05:56:09Z,2024-05-30T09:36:37Z,C,3,[],https://api.github.com/repos/JaythanCheng1210/ROS2_Pangolin/branches{/branch},https://api.github.com/repos/JaythanCheng1210/ROS2_Pangolin/collaborators{/collaborator},yes,yes
ros2camera,Paiiapzz/ros2camera,https://github.com/Paiiapzz/ros2camera,,14975,False,2024-06-07T16:24:29Z,2024-06-21T14:41:21Z,Python,2,[],https://api.github.com/repos/Paiiapzz/ros2camera/branches{/branch},https://api.github.com/repos/Paiiapzz/ros2camera/collaborators{/collaborator},yes,no
ibeo_ros2,tomcamp0228/ibeo_ros2,https://github.com/tomcamp0228/ibeo_ros2,Rebuild the code for IBEO 8l lux LiDAR in ROS2 env.,564,False,2020-06-14T09:00:30Z,2020-07-27T06:16:51Z,C++,2,[],https://api.github.com/repos/tomcamp0228/ibeo_ros2/branches{/branch},https://api.github.com/repos/tomcamp0228/ibeo_ros2/collaborators{/collaborator},yes,no
RoborioROS2,Worthington-Robotics/RoborioROS2,https://github.com/Worthington-Robotics/RoborioROS2,Code to cross-compile ROS2 from x86 Linux to arm-frc-linux-gnueabi,102651,False,2021-02-02T23:40:21Z,2024-04-29T18:48:54Z,Python,2,"['frc', 'ros', 'ros2', 'ros2-galactic']",https://api.github.com/repos/Worthington-Robotics/RoborioROS2/branches{/branch},https://api.github.com/repos/Worthington-Robotics/RoborioROS2/collaborators{/collaborator},yes,no
bonsai,Sollimann/bonsai,https://github.com/Sollimann/bonsai,Rust implementation of AI behavior trees.,2623,False,2022-05-23T20:15:23Z,2024-07-03T11:04:01Z,Rust,11,"['ai', 'autonomous-robots', 'behavior-tree', 'bevy', 'concurrency', 'finite-state-machine', 'fsm', 'game', 'game-development', 'navigation', 'piston', 'robotics', 'ros', 'ros2', 'rust', 'unreal-engine']",https://api.github.com/repos/Sollimann/bonsai/branches{/branch},https://api.github.com/repos/Sollimann/bonsai/collaborators{/collaborator},yes,no
delta-robot-simulation-gazebo,AutoRoboCulture/delta-robot-simulation-gazebo,https://github.com/AutoRoboCulture/delta-robot-simulation-gazebo,Delta robot simulation in Gazebo 9.0.0 using MARA environment,5260,False,2019-11-24T05:14:19Z,2024-06-30T12:48:28Z,C++,5,"['delta-kinematics', 'delta-robot', 'gazebo-simulator', 'gazebo9', 'mara', 'pick-and-place', 'python3', 'ros2', 'ros2-crystal', 'urdf']",https://api.github.com/repos/AutoRoboCulture/delta-robot-simulation-gazebo/branches{/branch},https://api.github.com/repos/AutoRoboCulture/delta-robot-simulation-gazebo/collaborators{/collaborator},yes,yes
pf400_module_ros,AD-SDL/pf400_module_ros,https://github.com/AD-SDL/pf400_module_ros,"A repository for PF400 Collaborative Robot Arm documentation, including user manuals and remote control interfaces.",73795,False,2022-04-21T15:44:01Z,2023-09-12T20:33:22Z,JavaScript,2,"['driver', 'python', 'ros2']",https://api.github.com/repos/AD-SDL/pf400_module_ros/branches{/branch},https://api.github.com/repos/AD-SDL/pf400_module_ros/collaborators{/collaborator},yes,yes
KRS,Xilinx/KRS,https://github.com/Xilinx/KRS,"The Kria Robotics Stack (KRS) is a ROS 2 superset for industry, an integrated set of robot libraries and utilities to accelerate the development, maintenance and commercialization of industrial-grade robotic solutions while using adaptive computing.",21382,False,2021-09-13T15:03:44Z,2024-07-05T03:08:40Z,HTML,18,"['acceleration', 'fpga', 'fpga-acceleration', 'gpu-acceleration', 'hardware', 'hardware-acceleration', 'k26', 'kernels', 'kria', 'kria-som', 'krs', 'kv260', 'robot-operating-system', 'robotics', 'ros', 'ros2']",https://api.github.com/repos/Xilinx/KRS/branches{/branch},https://api.github.com/repos/Xilinx/KRS/collaborators{/collaborator},yes,no
rosmsg,foxglove/rosmsg,https://github.com/foxglove/rosmsg,ROS 1 and ROS 2 message definition parser,219,False,2021-06-24T21:48:43Z,2024-07-01T02:03:52Z,TypeScript,6,"['browser', 'idl', 'msg', 'nearley', 'nodejs', 'parser', 'ros', 'ros2', 'typescript']",https://api.github.com/repos/foxglove/rosmsg/branches{/branch},https://api.github.com/repos/foxglove/rosmsg/collaborators{/collaborator},yes,no
swerve-sim-container,freshrobotics/swerve-sim-container,https://github.com/freshrobotics/swerve-sim-container,Dockerized simulation of a swerve-drive robot.,3536,False,2022-12-16T00:42:46Z,2024-06-30T06:22:41Z,Python,3,"['gazebo', 'ros', 'ros2', 'simulation', 'swerve-drive']",https://api.github.com/repos/freshrobotics/swerve-sim-container/branches{/branch},https://api.github.com/repos/freshrobotics/swerve-sim-container/collaborators{/collaborator},yes,yes
isaac_ros_benchmark,NVIDIA-ISAAC-ROS/isaac_ros_benchmark,https://github.com/NVIDIA-ISAAC-ROS/isaac_ros_benchmark,Performance benchmarking for NVIDIA-accelerated Isaac ROS packages,940,False,2023-03-28T22:10:15Z,2024-06-14T22:23:20Z,Python,4,"['benchmarking', 'gpu', 'jetson', 'nvidia', 'performance', 'performance-testing', 'ros2', 'ros2-humble']",https://api.github.com/repos/NVIDIA-ISAAC-ROS/isaac_ros_benchmark/branches{/branch},https://api.github.com/repos/NVIDIA-ISAAC-ROS/isaac_ros_benchmark/collaborators{/collaborator},yes,yes
rmf_ros2-release,ros2-gbp/rmf_ros2-release,https://github.com/ros2-gbp/rmf_ros2-release,,8226,False,2021-04-23T13:39:32Z,2024-06-17T20:24:07Z,,3,[],https://api.github.com/repos/ros2-gbp/rmf_ros2-release/branches{/branch},https://api.github.com/repos/ros2-gbp/rmf_ros2-release/collaborators{/collaborator},yes,no
ros2-navigation-examples,Road-Balance/ros2-navigation-examples,https://github.com/Road-Balance/ros2-navigation-examples,,12711,False,2021-10-24T17:39:56Z,2022-02-17T05:12:44Z,Python,2,[],https://api.github.com/repos/Road-Balance/ros2-navigation-examples/branches{/branch},https://api.github.com/repos/Road-Balance/ros2-navigation-examples/collaborators{/collaborator},yes,yes
outdoor_amr_ros2,nicolasaw/outdoor_amr_ros2,https://github.com/nicolasaw/outdoor_amr_ros2,Development of Outdoor AMR using ROS2 (Foxy),26134,False,2021-07-13T13:47:09Z,2021-07-13T13:58:55Z,C++,2,[],https://api.github.com/repos/nicolasaw/outdoor_amr_ros2/branches{/branch},https://api.github.com/repos/nicolasaw/outdoor_amr_ros2/collaborators{/collaborator},yes,no
ros2_dvrk_model,jhu-dvrk/ros2_dvrk_model,https://github.com/jhu-dvrk/ros2_dvrk_model,,4653,False,2022-03-31T21:31:40Z,2023-04-18T20:59:00Z,Python,2,[],https://api.github.com/repos/jhu-dvrk/ros2_dvrk_model/branches{/branch},https://api.github.com/repos/jhu-dvrk/ros2_dvrk_model/collaborators{/collaborator},yes,yes
lvl4-ros2-sim-comp,09ubberboy90/lvl4-ros2-sim-comp,https://github.com/09ubberboy90/lvl4-ros2-sim-comp,ROS2 simulator comparisons of multiple tasks  ,13144,False,2020-09-23T15:33:02Z,2022-02-21T17:50:38Z,Python,2,[],https://api.github.com/repos/09ubberboy90/lvl4-ros2-sim-comp/branches{/branch},https://api.github.com/repos/09ubberboy90/lvl4-ros2-sim-comp/collaborators{/collaborator},yes,yes
leogate,reza-ebrahimi/leogate,https://github.com/reza-ebrahimi/leogate,LeoGate - ROS & ROS2 Visualization and Monitoring,274,False,2021-04-16T15:01:01Z,2021-04-16T15:01:02Z,,2,[],https://api.github.com/repos/reza-ebrahimi/leogate/branches{/branch},https://api.github.com/repos/reza-ebrahimi/leogate/collaborators{/collaborator},yes,no
ROS2-Docker-Development,MHSeals/ROS2-Docker-Development,https://github.com/MHSeals/ROS2-Docker-Development,This is a test repository meant for ros2 development for the VLP-16 LiDAR and Intel D345 sensors,40613,False,2023-05-26T04:14:58Z,2023-08-08T11:32:14Z,Python,2,[],https://api.github.com/repos/MHSeals/ROS2-Docker-Development/branches{/branch},https://api.github.com/repos/MHSeals/ROS2-Docker-Development/collaborators{/collaborator},yes,no
lifting_ws_ros2,RosenYin/lifting_ws_ros2,https://github.com/RosenYin/lifting_ws_ros2,agilex750w和400w电机驱动包,11099,False,2024-05-16T09:42:37Z,2024-05-24T09:59:12Z,Python,2,[],https://api.github.com/repos/RosenYin/lifting_ws_ros2/branches{/branch},https://api.github.com/repos/RosenYin/lifting_ws_ros2/collaborators{/collaborator},yes,no
dt-ros2-commons,Louis5228/dt-ros2-commons,https://github.com/Louis5228/dt-ros2-commons,,760,False,2021-11-17T08:24:09Z,2022-02-11T06:36:41Z,Dockerfile,2,[],https://api.github.com/repos/Louis5228/dt-ros2-commons/branches{/branch},https://api.github.com/repos/Louis5228/dt-ros2-commons/collaborators{/collaborator},yes,no
ros2-qt-demo,EiKyiPhyuKhin/ros2-qt-demo,https://github.com/EiKyiPhyuKhin/ros2-qt-demo,,13564,False,2023-07-25T18:47:44Z,2023-07-25T18:47:45Z,,2,[],https://api.github.com/repos/EiKyiPhyuKhin/ros2-qt-demo/branches{/branch},https://api.github.com/repos/EiKyiPhyuKhin/ros2-qt-demo/collaborators{/collaborator},yes,no
ECT_ROS2_WS,feigelad/ECT_ROS2_WS,https://github.com/feigelad/ECT_ROS2_WS,WorkSpace for EcarToolChain,662,False,2022-04-11T13:09:22Z,2022-04-11T14:57:32Z,C++,2,[],https://api.github.com/repos/feigelad/ECT_ROS2_WS/branches{/branch},https://api.github.com/repos/feigelad/ECT_ROS2_WS/collaborators{/collaborator},yes,no
ros2_canopen-release,ros2-gbp/ros2_canopen-release,https://github.com/ros2-gbp/ros2_canopen-release,,2540,False,2023-06-13T14:38:52Z,2024-04-22T17:50:02Z,,4,[],https://api.github.com/repos/ros2-gbp/ros2_canopen-release/branches{/branch},https://api.github.com/repos/ros2-gbp/ros2_canopen-release/collaborators{/collaborator},yes,no
pincherx_100_ros2,takarakasai/pincherx_100_ros2,https://github.com/takarakasai/pincherx_100_ros2,ROS2 package for Trossen's  PincherX 100 Robot Arm.,280,False,2019-12-29T22:03:20Z,2019-12-29T23:06:37Z,C++,2,[],https://api.github.com/repos/takarakasai/pincherx_100_ros2/branches{/branch},https://api.github.com/repos/takarakasai/pincherx_100_ros2/collaborators{/collaborator},yes,yes
